Instrument,Date,Time,Open,High,Low,Close
Banknifty,27-01-2015,11:15:00,20227.75,20260.35,20221.85,20238.3
Banknifty,27-01-2015,11:30:00,20238.3,20248.75,20209.65,20223.1
Banknifty,27-01-2015,11:45:00,20223.1,20233.7,20178.95,20194.1
Banknifty,27-01-2015,12:00:00,20194.1,20221.3,20174.7,20204
Banknifty,27-01-2015,12:15:00,20204,20223.95,20195.75,20217.45
Banknifty,27-01-2015,12:30:00,20219.1,20220.55,20197.75,20219.8
Banknifty,27-01-2015,12:45:00,20219.8,20224.25,20210.5,20215.25
Banknifty,27-01-2015,13:00:00,20215.95,20246.35,20210.8,20242.35
Banknifty,27-01-2015,13:15:00,20241.7,20253.05,20232,20237.25
Banknifty,27-01-2015,13:30:00,20235.8,20261.5,20234.25,20234.35
Banknifty,27-01-2015,13:45:00,20234.35,20238.1,20215.8,20235.2
Banknifty,27-01-2015,14:00:00,20235.2,20265.3,20235.2,20261.85
Banknifty,27-01-2015,14:15:00,20261.85,20400.2,20261.85,20397.2
Banknifty,27-01-2015,14:30:00,20397.2,20438.9,20373.2,20424.7
Banknifty,27-01-2015,14:45:00,20424.7,20501.4,20424.7,20494.1
Banknifty,27-01-2015,15:00:00,20494.1,20609.25,20494.1,20588.05
Banknifty,27-01-2015,15:15:00,20588.05,20591.05,20531.4,20544.25
Banknifty,28-01-2015,9:15:00,20507.5,20549.35,20477.25,20523
Banknifty,28-01-2015,9:30:00,20524.85,20586.2,20508.7,20508.7
Banknifty,28-01-2015,9:45:00,20510,20547.35,20486.5,20528.4
Banknifty,28-01-2015,10:00:00,20528.4,20574.1,20507.2,20561.5
Banknifty,28-01-2015,10:15:00,20561.65,20561.65,20508.85,20537.05
Banknifty,28-01-2015,10:30:00,20537.05,20548.8,20520.2,20522.35
Banknifty,28-01-2015,10:45:00,20522.35,20584.55,20519.95,20580.25
Banknifty,28-01-2015,11:00:00,20581.05,20617.95,20572.65,20614.9
Banknifty,28-01-2015,11:15:00,20615.85,20677.9,20613.8,20671.55
Banknifty,28-01-2015,11:30:00,20671.55,20695.7,20657.65,20691.15
Banknifty,28-01-2015,11:45:00,20691.55,20719,20686.6,20702.05
Banknifty,28-01-2015,12:00:00,20702.05,20764.15,20699.65,20745.85
Banknifty,28-01-2015,12:15:00,20747.65,20870.65,20744.8,20853.45
Banknifty,28-01-2015,12:30:00,20855.8,20907.55,20619.1,20712.2
Banknifty,28-01-2015,12:45:00,20712.2,20722.7,20615.95,20662.15
Banknifty,28-01-2015,13:00:00,20665.85,20672.1,20603.1,20659.15
Banknifty,28-01-2015,13:15:00,20660.5,20661.45,20501.7,20504.45
Banknifty,28-01-2015,13:30:00,20512.35,20559.35,20487.95,20514.85
Banknifty,28-01-2015,13:45:00,20514.85,20523.7,20458.35,20501.85
Banknifty,28-01-2015,14:00:00,20501.85,20584.05,20496.8,20544.35
Banknifty,28-01-2015,14:15:00,20544.35,20548.5,20435,20474.65
Banknifty,28-01-2015,14:30:00,20474.65,20505.9,20436.95,20439.05
Banknifty,28-01-2015,14:45:00,20446,20533.5,20443.5,20514.85
Banknifty,28-01-2015,15:00:00,20514.85,20552.65,20499.8,20507.6
Banknifty,28-01-2015,15:15:00,20507.6,20509.55,20449.8,20468.1
Banknifty,29-01-2015,9:15:00,20475.7,20475.7,20342.8,20360.95
Banknifty,29-01-2015,9:30:00,20362.7,20388.8,20338.95,20380.4
Banknifty,29-01-2015,9:45:00,20380.4,20426.15,20372.1,20419.5
Banknifty,29-01-2015,10:00:00,20418.3,20429.55,20391.55,20400.65
Banknifty,29-01-2015,10:15:00,20400.65,20456.65,20400.65,20432.8
Banknifty,29-01-2015,10:30:00,20432.8,20471.95,20420.55,20471.8
Banknifty,29-01-2015,10:45:00,20471.8,20472.35,20420.1,20425.95
Banknifty,29-01-2015,11:00:00,20424.7,20442.75,20411.75,20412.35
Banknifty,29-01-2015,11:15:00,20412.35,20419.5,20388.25,20406.4
Banknifty,29-01-2015,11:30:00,20406.95,20439.55,20393.5,20430.15
Banknifty,29-01-2015,11:45:00,20431.65,20442.4,20407.95,20429.6
Banknifty,29-01-2015,12:00:00,20429.6,20474.8,20426.85,20462.35
Banknifty,29-01-2015,12:15:00,20454.85,20458,20420.3,20424.15
Banknifty,29-01-2015,12:30:00,20424.15,20427.65,20398.45,20398.45
Banknifty,29-01-2015,12:45:00,20400.4,20407.25,20374.8,20402.95
Banknifty,29-01-2015,13:00:00,20401.9,20412,20365.55,20380.5
Banknifty,29-01-2015,13:15:00,20380.5,20406.7,20374.65,20406.7
Banknifty,29-01-2015,13:30:00,20406.7,20454,20396.65,20434.6
Banknifty,29-01-2015,13:45:00,20434.6,20448,20407.65,20448
Banknifty,29-01-2015,14:00:00,20448,20450.6,20376.4,20396.2
Banknifty,29-01-2015,14:15:00,20396.2,20407.6,20375.85,20392.6
Banknifty,29-01-2015,14:30:00,20392.6,20435,20360.85,20405.95
Banknifty,29-01-2015,14:45:00,20411.8,20455.6,20406,20448.6
Banknifty,29-01-2015,15:00:00,20448.6,20579,20447.7,20531.75
Banknifty,29-01-2015,15:15:00,20531.9,20533.7,20497,20512.8
Banknifty,30-01-2015,9:15:00,20600.65,20600.65,20410.55,20481.5
Banknifty,30-01-2015,9:30:00,20481.5,20507.35,20450.15,20470.35
Banknifty,30-01-2015,9:45:00,20470.35,20474.35,20424.15,20460.25
Banknifty,30-01-2015,10:00:00,20460.15,20484.3,20445.15,20467.1
Banknifty,30-01-2015,10:15:00,20468.25,20491.3,20453.8,20475
Banknifty,30-01-2015,10:30:00,20475,20493.7,20432.75,20449.2
Banknifty,30-01-2015,10:45:00,20449.2,20473.6,20407.5,20425.05
Banknifty,30-01-2015,11:00:00,20425.05,20437.8,20232.6,20261.2
Banknifty,30-01-2015,11:15:00,20261.2,20261.2,20116,20119
Banknifty,30-01-2015,11:30:00,20119,20131.9,20036.3,20073.1
Banknifty,30-01-2015,11:45:00,20073.1,20118.25,20030.2,20045.2
Banknifty,30-01-2015,12:00:00,20058.8,20058.8,19982.6,20011.2
Banknifty,30-01-2015,12:15:00,20011.2,20093.25,20009.6,20052.9
Banknifty,30-01-2015,12:30:00,20052.9,20092.9,20033.05,20075.4
Banknifty,30-01-2015,12:45:00,20075.4,20106.2,20069.65,20100.65
Banknifty,30-01-2015,13:00:00,20101.65,20104.55,20055.5,20078.7
Banknifty,30-01-2015,13:15:00,20076.05,20095.45,20022.1,20026.5
Banknifty,30-01-2015,13:30:00,20026.5,20074.9,19993.3,20073.6
Banknifty,30-01-2015,13:45:00,20073.6,20095.4,20042.8,20064.55
Banknifty,30-01-2015,14:00:00,20059.85,20070.6,19825.6,19827.55
Banknifty,30-01-2015,14:15:00,19827.55,19842.45,19732.45,19772.5
Banknifty,30-01-2015,14:30:00,19772.5,19858,19753.7,19855.4
Banknifty,30-01-2015,14:45:00,19855.4,19860.15,19776.05,19822
Banknifty,30-01-2015,15:00:00,19820.65,19883.2,19820.05,19845.25
Banknifty,30-01-2015,15:15:00,19845.25,19854.8,19805.4,19835.65
Banknifty,02-02-2015,9:15:00,19778.95,19778.95,19594.65,19663.65
Banknifty,02-02-2015,9:30:00,19663.65,19705.5,19644.35,19679.4
Banknifty,02-02-2015,9:45:00,19679.4,19685.3,19648.55,19682.15
Banknifty,02-02-2015,10:00:00,19682.15,19688.85,19635.2,19635.2
Banknifty,02-02-2015,10:15:00,19639.5,19654.45,19612.65,19633.1
Banknifty,02-02-2015,10:30:00,19633.1,19683,19600.25,19679.7
Banknifty,02-02-2015,10:45:00,19679.7,19708.3,19655.8,19663.25
Banknifty,02-02-2015,11:00:00,19663.25,19671.4,19648.75,19660.45
Banknifty,02-02-2015,11:15:00,19657.1,19680.05,19651.9,19653.7
Banknifty,02-02-2015,11:30:00,19653.7,19689.4,19635.6,19657.45
Banknifty,02-02-2015,11:45:00,19659.95,19666.8,19582.7,19594.4
