Instrument,Date,Time,Open,High,Low,Close
Banknifty,10-02-2005,0:00:00,3502.87,3502.87,3502.87,3502.87
Banknifty,11-02-2005,0:00:00,3506.9,3506.9,3506.9,3506.9
Banknifty,14-02-2005,0:00:00,3526.94,3526.94,3526.94,3526.94
Banknifty,15-02-2005,0:00:00,3511.73,3511.73,3511.73,3511.73
Banknifty,16-02-2005,0:00:00,3488.8,3488.8,3488.8,3488.8
Banknifty,17-02-2005,0:00:00,3478.72,3478.72,3478.72,3478.72
Banknifty,18-02-2005,0:00:00,3484.88,3484.88,3484.88,3484.88
Banknifty,21-02-2005,0:00:00,3463.15,3463.15,3463.15,3463.15
Banknifty,22-02-2005,0:00:00,3536.5,3536.5,3536.5,3536.5
Banknifty,23-02-2005,0:00:00,3523.85,3523.85,3523.85,3523.85
Banknifty,24-02-2005,0:00:00,3543.61,3543.61,3543.61,3543.61
Banknifty,25-02-2005,0:00:00,3529.72,3529.72,3529.72,3529.72
Banknifty,28-02-2005,0:00:00,3676.5,3676.5,3676.5,3676.5
Banknifty,01-03-2005,0:00:00,3627.06,3627.06,3627.06,3627.06
Banknifty,02-03-2005,0:00:00,3709.12,3709.12,3709.12,3709.12
Banknifty,03-03-2005,0:00:00,3742.04,3742.04,3742.04,3742.04
Banknifty,04-03-2005,0:00:00,3769.6,3769.6,3769.6,3769.6
Banknifty,07-03-2005,0:00:00,3897.64,3897.64,3897.64,3897.64
Banknifty,08-03-2005,0:00:00,3916.5,3916.5,3916.5,3916.5
Banknifty,09-03-2005,0:00:00,3881.84,3881.84,3881.84,3881.84
Banknifty,10-03-2005,0:00:00,3931.54,3931.54,3931.54,3931.54
Banknifty,11-03-2005,0:00:00,3910.11,3910.11,3910.11,3910.11
Banknifty,14-03-2005,0:00:00,3874.42,3874.42,3874.42,3874.42
Banknifty,15-03-2005,0:00:00,3834.73,3834.73,3834.73,3834.73
Banknifty,16-03-2005,0:00:00,3861.94,3861.94,3861.94,3861.94
Banknifty,17-03-2005,0:00:00,3795.02,3795.02,3795.02,3795.02
Banknifty,18-03-2005,0:00:00,3799.78,3799.78,3799.78,3799.78
Banknifty,21-03-2005,0:00:00,3783.76,3783.76,3783.76,3783.76
Banknifty,22-03-2005,0:00:00,3642.56,3642.56,3642.56,3642.56
Banknifty,23-03-2005,0:00:00,3505.22,3505.22,3505.22,3505.22
Banknifty,24-03-2005,0:00:00,3501.12,3501.12,3501.12,3501.12
Banknifty,28-03-2005,0:00:00,3549.69,3549.69,3549.69,3549.69
Banknifty,29-03-2005,0:00:00,3449.98,3449.98,3449.98,3449.98
Banknifty,30-03-2005,0:00:00,3491.86,3491.86,3491.86,3491.86
Banknifty,31-03-2005,0:00:00,3536.64,3536.64,3536.64,3536.64
Banknifty,01-04-2005,0:00:00,3609.11,3609.11,3609.11,3609.11
Banknifty,04-04-2005,0:00:00,3625.22,3625.22,3625.22,3625.22
Banknifty,05-04-2005,0:00:00,3561.69,3561.69,3561.69,3561.69
Banknifty,06-04-2005,0:00:00,3573.62,3573.62,3573.62,3573.62
Banknifty,07-04-2005,0:00:00,3561.82,3561.82,3561.82,3561.82
Banknifty,08-04-2005,0:00:00,3520.55,3520.55,3520.55,3520.55
Banknifty,11-04-2005,0:00:00,3487.57,3487.57,3487.57,3487.57
Banknifty,12-04-2005,0:00:00,3532.75,3532.75,3532.75,3532.75
Banknifty,13-04-2005,0:00:00,3536.41,3536.41,3536.41,3536.41
Banknifty,15-04-2005,0:00:00,3426.87,3426.87,3426.87,3426.87
Banknifty,18-04-2005,0:00:00,3369.79,3369.79,3369.79,3369.79
Banknifty,19-04-2005,0:00:00,3335.48,3335.48,3335.48,3335.48
Banknifty,20-04-2005,0:00:00,3339.81,3339.81,3339.81,3339.81
Banknifty,21-04-2005,0:00:00,3387.9,3387.9,3387.9,3387.9
Banknifty,22-04-2005,0:00:00,3388.52,3388.52,3388.52,3388.52
Banknifty,25-04-2005,0:00:00,3418.7,3418.7,3418.7,3418.7
Banknifty,26-04-2005,0:00:00,3413.45,3413.45,3413.45,3413.45
Banknifty,27-04-2005,0:00:00,3356.25,3356.25,3356.25,3356.25
Banknifty,28-04-2005,0:00:00,3275,3275,3275,3275
Banknifty,29-04-2005,0:00:00,3162.21,3162.21,3162.21,3162.21
Banknifty,02-05-2005,0:00:00,3178.57,3178.57,3178.57,3178.57
Banknifty,03-05-2005,0:00:00,3204.73,3204.73,3204.73,3204.73
Banknifty,04-05-2005,0:00:00,3260.65,3260.65,3260.65,3260.65
Banknifty,05-05-2005,0:00:00,3354.13,3354.13,3354.13,3354.13
Banknifty,06-05-2005,0:00:00,3339.31,3339.31,3339.31,3339.31
Banknifty,09-05-2005,0:00:00,3374.36,3374.36,3374.36,3374.36
Banknifty,10-05-2005,0:00:00,3396.14,3396.14,3396.14,3396.14
Banknifty,11-05-2005,0:00:00,3364.96,3364.96,3364.96,3364.96
Banknifty,12-05-2005,0:00:00,3367.85,3367.85,3367.85,3367.85
Banknifty,13-05-2005,0:00:00,3371.01,3371.01,3371.01,3371.01
Banknifty,16-05-2005,0:00:00,3422.78,3422.78,3422.78,3422.78
Banknifty,17-05-2005,0:00:00,3390.25,3390.25,3390.25,3390.25
Banknifty,18-05-2005,0:00:00,3393.74,3393.74,3393.74,3393.74
Banknifty,19-05-2005,0:00:00,3416.67,3416.67,3416.67,3416.67
Banknifty,20-05-2005,0:00:00,3425.5,3425.5,3425.5,3425.5
Banknifty,23-05-2005,0:00:00,3456.97,3456.97,3456.97,3456.97
Banknifty,24-05-2005,0:00:00,3475.25,3475.25,3475.25,3475.25
Banknifty,25-05-2005,0:00:00,3489.49,3489.49,3489.49,3489.49
Banknifty,26-05-2005,0:00:00,3493.12,3493.12,3493.12,3493.12
Banknifty,27-05-2005,0:00:00,3481.2,3481.2,3481.2,3481.2
Banknifty,30-05-2005,0:00:00,3440.06,3440.06,3440.06,3440.06
Banknifty,31-05-2005,0:00:00,3467.72,3467.72,3467.72,3467.72
Banknifty,01-06-2005,0:00:00,3456.84,3456.84,3456.84,3456.84
Banknifty,02-06-2005,0:00:00,3427.44,3427.44,3427.44,3427.44
Banknifty,03-06-2005,0:00:00,3468.86,3468.86,3468.86,3468.86
Banknifty,04-06-2005,0:00:00,3471.46,3471.46,3471.46,3471.46
Banknifty,06-06-2005,0:00:00,3522.84,3522.84,3522.84,3522.84
Banknifty,07-06-2005,0:00:00,3618.54,3618.54,3618.54,3618.54
Banknifty,08-06-2005,0:00:00,3659.52,3659.52,3659.52,3659.52
Banknifty,09-06-2005,0:00:00,3659.8,3664.45,3609.75,3636.5
Banknifty,10-06-2005,0:00:00,3640.05,3665.8,3585.8,3593.55
Banknifty,13-06-2005,0:00:00,3593.9,3648.4,3556.7,3642.9
Banknifty,14-06-2005,0:00:00,3649.05,3696.35,3637.7,3689.8
Banknifty,15-06-2005,0:00:00,3700.8,3703.75,3662.85,3683.85
Banknifty,16-06-2005,0:00:00,3684.4,3685.75,3607.2,3618.8
Banknifty,17-06-2005,0:00:00,3625.1,3627.45,3581.8,3595.8
Banknifty,20-06-2005,0:00:00,3600.9,3627.35,3518.95,3531.75
Banknifty,21-06-2005,0:00:00,3529.05,3587.1,3529.05,3577.5
Banknifty,22-06-2005,0:00:00,3578.65,3614.95,3546.95,3560.9
Banknifty,23-06-2005,0:00:00,3561.25,3614.9,3537.8,3610.1
Banknifty,24-06-2005,0:00:00,3612,3627.85,3571.9,3599.1
Banknifty,27-06-2005,0:00:00,3599,3620.35,3579.35,3596.5
Banknifty,28-06-2005,0:00:00,3616.75,3616.75,3547.85,3557.8
Banknifty,29-06-2005,0:00:00,3561.55,3590.75,3542.4,3586.65
Banknifty,30-06-2005,0:00:00,3585.55,3657.8,3585.55,3638.4
Banknifty,01-07-2005,0:00:00,3626.65,3704.35,3607.7,3678.9
Banknifty,04-07-2005,0:00:00,3684.05,3725.6,3684.05,3721.5
Banknifty,05-07-2005,0:00:00,3722,3749.55,3646.95,3702.05
Banknifty,06-07-2005,0:00:00,3701.8,3768.45,3701.8,3759.3
Banknifty,07-07-2005,0:00:00,3768.9,3796.9,3700.8,3721.15
Banknifty,08-07-2005,0:00:00,3726.55,3781.15,3726.55,3772.2
Banknifty,11-07-2005,0:00:00,3774.45,3855.95,3774.45,3844.95
Banknifty,12-07-2005,0:00:00,3854.4,3907.75,3835.05,3892.25
Banknifty,13-07-2005,0:00:00,3907.8,3927.55,3875.2,3897.55
Banknifty,14-07-2005,0:00:00,3900.5,3907.9,3832.55,3841.9
Banknifty,15-07-2005,0:00:00,3823.5,3845.7,3808.6,3834.85
Banknifty,18-07-2005,0:00:00,3837.45,3869.45,3835.95,3849.5
Banknifty,19-07-2005,0:00:00,3850.8,3885.8,3839.8,3877.75
Banknifty,20-07-2005,0:00:00,3888.8,3930.95,3883.25,3891.15
Banknifty,21-07-2005,0:00:00,3893.95,3926.9,3830.6,3847.85
Banknifty,22-07-2005,0:00:00,3854.95,3955.3,3823.85,3949.45
Banknifty,25-07-2005,0:00:00,3954.25,4124.64,3954.25,4105.25
Banknifty,26-07-2005,0:00:00,4087.1,4209.1,4049.95,4189.5
Banknifty,27-07-2005,0:00:00,4155.3,4329.95,4133.64,4298
Banknifty,29-07-2005,0:00:00,4267.95,4431.95,4224.35,4361.14
Banknifty,01-08-2005,0:00:00,4349.6,4364.1,4272.64,4336
Banknifty,02-08-2005,0:00:00,4329.45,4367.25,4304.2,4320
Banknifty,03-08-2005,0:00:00,4325.55,4370.5,4304,4316
Banknifty,04-08-2005,0:00:00,4366.5,4367.2,4281.14,4297.35
Banknifty,05-08-2005,0:00:00,4270.25,4349.05,4262.85,4277.14
Banknifty,08-08-2005,0:00:00,4359.05,4359.05,4101.8,4117.25
Banknifty,09-08-2005,0:00:00,4126.35,4173.55,4071.95,4110.85
Banknifty,10-08-2005,0:00:00,4119.85,4223.05,4119.85,4213.1
Banknifty,11-08-2005,0:00:00,4219.5,4317.1,4200.45,4265.25
Banknifty,12-08-2005,0:00:00,4269.89,4303.14,4249.64,4263.25
Banknifty,16-08-2005,0:00:00,4264.55,4277.45,4201.45,4213
Banknifty,17-08-2005,0:00:00,4219.5,4244.89,4181.55,4224.55
Banknifty,18-08-2005,0:00:00,4228.64,4317.1,4201.2,4222.75
Banknifty,19-08-2005,0:00:00,4228.5,4234.89,4167.55,4174.89
Banknifty,22-08-2005,0:00:00,4196.75,4212.2,4097.89,4113.14
Banknifty,23-08-2005,0:00:00,4118.85,4142.3,4024.85,4036.05
Banknifty,24-08-2005,0:00:00,4037.9,4053.45,3952.5,4014.2
Banknifty,25-08-2005,0:00:00,4020.55,4048.45,3985.35,4038.05
Banknifty,26-08-2005,0:00:00,4038.5,4076.75,4015.95,4042.25
Banknifty,29-08-2005,0:00:00,4042.85,4043.5,3958.3,3981.2
Banknifty,30-08-2005,0:00:00,3983.65,4065,3983.65,4046.4
Banknifty,31-08-2005,0:00:00,4048.65,4067.55,4034.15,4062.6
Banknifty,01-09-2005,0:00:00,4063.85,4111.14,4054.55,4064.65
Banknifty,02-09-2005,0:00:00,4075.8,4104.89,4038.9,4089.45
Banknifty,05-09-2005,0:00:00,4096.35,4147.45,4096.35,4129.35
Banknifty,06-09-2005,0:00:00,4212.95,4212.95,4131.8,4169.1
Banknifty,08-09-2005,0:00:00,4173.85,4224.14,4172.3,4222.05
Banknifty,09-09-2005,0:00:00,4225.14,4334.2,4189.39,4314.14
Banknifty,12-09-2005,0:00:00,4318.8,4369.2,4311.45,4363.14
Banknifty,13-09-2005,0:00:00,4361.05,4417.55,4330.2,4408.05
Banknifty,14-09-2005,0:00:00,4401.75,4473.6,4373.05,4424.8
Banknifty,15-09-2005,0:00:00,4437.05,4458.39,4421.75,4452.3
Banknifty,16-09-2005,0:00:00,4488.7,4497.5,4426.7,4485.14
Banknifty,19-09-2005,0:00:00,4487.25,4550.45,4474.6,4538
Banknifty,20-09-2005,0:00:00,4531.7,4630.89,4474.25,4612
Banknifty,21-09-2005,0:00:00,4599.75,4641.25,4477.64,4568.14
Banknifty,22-09-2005,0:00:00,4562.8,4571.89,4391.39,4420.25
Banknifty,23-09-2005,0:00:00,4409.1,4451.64,4295.6,4397.95
Banknifty,26-09-2005,0:00:00,4407.55,4495.8,4406.5,4486.45
Banknifty,27-09-2005,0:00:00,4446.25,4572.45,4446.25,4549.5
Banknifty,28-09-2005,0:00:00,4550.8,4611.2,4544.39,4604.05
Banknifty,29-09-2005,0:00:00,4485,4619.8,4485,4600.05
Banknifty,30-09-2005,0:00:00,4598.3,4667.95,4538.14,4622.1
Banknifty,03-10-2005,0:00:00,4639.14,4673.39,4608.7,4622.39
Banknifty,04-10-2005,0:00:00,4624.89,4704.45,4623.2,4692.85
Banknifty,05-10-2005,0:00:00,4678.85,4703.85,4588.55,4601.45
Banknifty,06-10-2005,0:00:00,4597.45,4597.45,4448.35,4465.25
Banknifty,07-10-2005,0:00:00,4459.3,4487.39,4354.05,4414.25
Banknifty,10-10-2005,0:00:00,4415.89,4473.3,4357.85,4370.8
Banknifty,11-10-2005,0:00:00,4378.05,4497.1,4303.64,4489.39
Banknifty,13-10-2005,0:00:00,4490.14,4530.05,4370.39,4390.7
Banknifty,14-10-2005,0:00:00,4399.25,4415.5,4259.8,4274.85
Banknifty,17-10-2005,0:00:00,4293.45,4306.95,4208.1,4271.6
Banknifty,18-10-2005,0:00:00,4280.89,4331.2,4200,4233.45
Banknifty,19-10-2005,0:00:00,4208.3,4208.3,4112.8,4152.89
Banknifty,20-10-2005,0:00:00,4179.05,4248.25,4027.05,4077.95
Banknifty,21-10-2005,0:00:00,4107.1,4139.75,4026.75,4132.14
Banknifty,24-10-2005,0:00:00,4136.8,4165.5,4033.4,4049.15
Banknifty,25-10-2005,0:00:00,4056.1,4143.7,4041.05,4120.89
Banknifty,26-10-2005,0:00:00,4120.2,4147.25,4099.3,4128.55
Banknifty,27-10-2005,0:00:00,4129.25,4141.25,3919.35,3944.2
Banknifty,28-10-2005,0:00:00,3945.2,3945.2,3858.05,3876.55
Banknifty,31-10-2005,0:00:00,3907.3,4015.7,3888.9,4003.85
Banknifty,01-11-2005,0:00:00,4049.8,4069.75,4003.7,4025.25
Banknifty,02-11-2005,0:00:00,4024,4040.1,3959.7,4014.65
Banknifty,07-11-2005,0:00:00,4013.85,4065.05,3990.9,4032.8
Banknifty,08-11-2005,0:00:00,4042.3,4106.1,4042.3,4076.95
Banknifty,09-11-2005,0:00:00,4088.5,4139.64,4059.55,4094.7
Banknifty,10-11-2005,0:00:00,4095.95,4131.75,4069.7,4081.4
Banknifty,11-11-2005,0:00:00,4082.8,4174,4082.8,4165.3
Banknifty,14-11-2005,0:00:00,4170.6,4274.1,4170.6,4259.7
Banknifty,16-11-2005,0:00:00,4269.2,4333.2,4269.2,4318.85
Banknifty,17-11-2005,0:00:00,4330.55,4387.39,4293.85,4380.35
Banknifty,18-11-2005,0:00:00,4353.1,4416.85,4327.95,4346.1
Banknifty,21-11-2005,0:00:00,4350.8,4355.55,4241.25,4251.95
Banknifty,22-11-2005,0:00:00,4248.1,4281.75,4177.2,4190.95
Banknifty,23-11-2005,0:00:00,4191.1,4268.8,4185.55,4260.75
Banknifty,24-11-2005,0:00:00,4258.25,4349.8,4258.25,4318.35
Banknifty,25-11-2005,0:00:00,4333.95,4374,4327.95,4367.64
Banknifty,26-11-2005,0:00:00,4372.6,4394.3,4371.89,4375.25
Banknifty,28-11-2005,0:00:00,4379.64,4426.95,4379.14,4407.55
Banknifty,29-11-2005,0:00:00,4282.6,4412.64,4282.6,4348.25
Banknifty,30-11-2005,0:00:00,4353.39,4415.95,4286.2,4298.2
Banknifty,01-12-2005,0:00:00,4321.64,4343.8,4269.85,4336.39
Banknifty,02-12-2005,0:00:00,4351.45,4411.2,4330.7,4343.45
Banknifty,05-12-2005,0:00:00,4339,4368.3,4261.2,4270.25
Banknifty,06-12-2005,0:00:00,4263.89,4280.35,4218.45,4229.7
Banknifty,07-12-2005,0:00:00,4242,4283.55,4230.25,4276.64
Banknifty,08-12-2005,0:00:00,4282.6,4291.35,4234.25,4266.85
Banknifty,09-12-2005,0:00:00,4268.75,4320.55,4265.25,4314.5
Banknifty,12-12-2005,0:00:00,4314.55,4382.35,4314.55,4366.75
Banknifty,13-12-2005,0:00:00,4368.7,4439.05,4364.7,4429.8
Banknifty,14-12-2005,0:00:00,4427.85,4536.25,4427.85,4519.55
Banknifty,15-12-2005,0:00:00,4523.35,4541.6,4377.35,4406.1
Banknifty,16-12-2005,0:00:00,4414.75,4532.64,4364.25,4520.14
Banknifty,19-12-2005,0:00:00,4492.39,4606.75,4492.39,4595.85
Banknifty,20-12-2005,0:00:00,4605.39,4608.05,4536.55,4578.35
Banknifty,21-12-2005,0:00:00,4576.85,4611.7,4487.1,4511.05
Banknifty,22-12-2005,0:00:00,4510.45,4542.75,4487.45,4522.45
Banknifty,23-12-2005,0:00:00,4537.39,4571.85,4459.05,4469.8
Banknifty,26-12-2005,0:00:00,4463.64,4481.6,4319.05,4335.14
Banknifty,27-12-2005,0:00:00,4325.14,4459.1,4299.3,4451.95
Banknifty,28-12-2005,0:00:00,4454.75,4505.1,4420.95,4453.6
Banknifty,29-12-2005,0:00:00,4463.1,4495.8,4435.1,4441.55
Banknifty,30-12-2005,0:00:00,4445.6,4551.64,4445.6,4534.2
Banknifty,02-01-2006,9:15:00,4566.95,4601.35,4542,4556.25
Banknifty,03-01-2006,9:15:00,4531.45,4605.45,4531.45,4600.25
Banknifty,04-01-2006,9:15:00,4619.55,4707.6,4616.05,4694.14
Banknifty,05-01-2006,9:15:00,4714.2,4782.64,4670.55,4760.45
Banknifty,06-01-2006,9:15:00,4767.25,4802.8,4703.1,4755.6
Banknifty,09-01-2006,9:15:00,4758.1,4777.05,4676.1,4695.6
Banknifty,10-01-2006,9:15:00,4698.8,4724.85,4617.6,4629.1
Banknifty,12-01-2006,9:15:00,4629.64,4659,4592,4635.35
Banknifty,13-01-2006,9:15:00,4634.25,4672.14,4589.45,4602.55
Banknifty,16-01-2006,9:15:00,4602.95,4615.95,4533.8,4558.14
Banknifty,17-01-2006,9:15:00,4556.35,4604.6,4491.89,4504.05
Banknifty,18-01-2006,9:15:00,4442.8,4493.55,4385.64,4441.75
Banknifty,19-01-2006,9:15:00,4447.64,4513.6,4447.64,4489
Banknifty,20-01-2006,9:15:00,4550.8,4553.8,4490.89,4509.39
Banknifty,23-01-2006,9:15:00,4510.85,4529.35,4462.14,4491.7
Banknifty,24-01-2006,9:15:00,4494.85,4546.35,4484.2,4492.3
Banknifty,25-01-2006,9:15:00,4493.2,4577.05,4477.3,4494.95
Banknifty,27-01-2006,9:15:00,4564.05,4676.6,4564,4666.89
Banknifty,30-01-2006,9:15:00,4574.05,4668.39,4566.3,4601.8
Banknifty,31-01-2006,9:15:00,4629.05,4632.05,4595.45,4617.6
Banknifty,01-02-2006,9:15:00,4622.3,4645.39,4469.55,4483.8
Banknifty,02-02-2006,9:15:00,4542.14,4542.14,4426.85,4441.05
Banknifty,03-02-2006,9:15:00,4444.6,4444.6,4382.2,4397.89
Banknifty,06-02-2006,9:15:00,4421.6,4506.95,4421.6,4481.64
Banknifty,07-02-2006,9:15:00,4483.6,4597.39,4482.55,4578.1
Banknifty,08-02-2006,9:15:00,4580,4580,4501.75,4563.85
Banknifty,10-02-2006,9:15:00,4564.3,4597.5,4557.14,4581.85
Banknifty,13-02-2006,9:15:00,4584.05,4629.45,4584.05,4611
Banknifty,14-02-2006,9:15:00,4611,4619.89,4526.75,4540
Banknifty,15-02-2006,9:15:00,4360.3,4578.2,4360.3,4515.8
Banknifty,16-02-2006,9:15:00,4542.05,4569.89,4479.35,4548.1
Banknifty,17-02-2006,9:15:00,4545.75,4576.14,4442.05,4452.3
Banknifty,20-02-2006,9:15:00,4460.64,4471.6,4392.75,4449.3
Banknifty,21-02-2006,9:15:00,4450.05,4486.8,4450.05,4466.6
Banknifty,22-02-2006,9:15:00,4467.3,4487.64,4436,4452.1
Banknifty,23-02-2006,9:15:00,4462.5,4478.35,4378.1,4394.89
Banknifty,24-02-2006,9:15:00,4406.6,4508.1,4398,4497.75
Banknifty,27-02-2006,9:15:00,4502.89,4566.95,4502.89,4560.05
Banknifty,28-02-2006,9:15:00,4565.05,4613.39,4515.05,4579.05
Banknifty,01-03-2006,9:15:00,4521.7,4585.8,4500.64,4572.7
Banknifty,02-03-2006,9:15:00,4579.8,4686.39,4560.89,4656.35
Banknifty,03-03-2006,9:15:00,4660.8,4682.75,4612.7,4624
Banknifty,06-03-2006,9:15:00,4624.85,4661.05,4624.85,4634.45
Banknifty,07-03-2006,9:15:00,4638.95,4643.45,4562.25,4621.8
Banknifty,08-03-2006,9:15:00,4635.55,4640.3,4538.89,4555.35
Banknifty,09-03-2006,9:15:00,4555.64,4595.25,4491.1,4587.35
Banknifty,10-03-2006,9:15:00,4594.95,4683.45,4594.95,4656.05
Banknifty,13-03-2006,9:15:00,4660.95,4699.64,4648.89,4666.3
Banknifty,14-03-2006,9:15:00,4740.7,4785.05,4650.45,4688
Banknifty,16-03-2006,9:15:00,4697.8,4738.35,4688.89,4710.5
Banknifty,17-03-2006,9:15:00,4717.7,4744.39,4686.14,4701.14
Banknifty,20-03-2006,9:15:00,4707,4730.7,4697.2,4707.95
Banknifty,21-03-2006,9:15:00,4711.39,4744.25,4644.6,4661.85
Banknifty,22-03-2006,9:15:00,4666.7,4666.7,4592.7,4607.45
Banknifty,23-03-2006,9:15:00,4621.95,4664,4594.85,4626
Banknifty,24-03-2006,9:15:00,4627.14,4680.3,4627.14,4662.89
Banknifty,27-03-2006,9:15:00,4709.25,4731.8,4689.75,4702.35
Banknifty,28-03-2006,9:15:00,4703.6,4732.3,4654.14,4660.64
Banknifty,29-03-2006,9:15:00,4646.1,4687.55,4644.89,4680.5
Banknifty,30-03-2006,9:15:00,4678.64,4709.1,4628.35,4638.45
Banknifty,31-03-2006,9:15:00,4643.05,4706.14,4629.89,4661.5
Banknifty,03-04-2006,9:15:00,4661.5,4731.95,4661.5,4724.05
Banknifty,04-04-2006,9:15:00,4742.64,4836.95,4742.64,4824.64
Banknifty,05-04-2006,9:15:00,4829.45,4895.89,4829.45,4873
Banknifty,07-04-2006,9:15:00,4878.64,4905.05,4702.95,4717.6
Banknifty,10-04-2006,9:15:00,4721.39,4754.8,4649.64,4689.45
Banknifty,12-04-2006,9:15:00,4644.39,4698.6,4567,4575.25
Banknifty,13-04-2006,9:15:00,4574.3,4584.8,4408.64,4467.1
Banknifty,17-04-2006,9:15:00,4477.5,4575.95,4477.5,4561.7
Banknifty,18-04-2006,9:15:00,4566.45,4687.3,4566.45,4633.75
Banknifty,19-04-2006,9:15:00,4639.45,4694,4605.25,4620.89
Banknifty,20-04-2006,9:15:00,4626.55,4644.35,4592.2,4624.3
Banknifty,21-04-2006,9:15:00,4627.35,4662.39,4567.1,4596.1
Banknifty,24-04-2006,9:15:00,4593.25,4606.05,4503.95,4520.5
Banknifty,25-04-2006,9:15:00,4523.89,4543.05,4446.89,4455.55
Banknifty,26-04-2006,9:15:00,4450,4517.89,4450,4499.3
Banknifty,27-04-2006,9:15:00,4514.14,4562.14,4415.6,4435.8
Banknifty,28-04-2006,9:15:00,4427.85,4452.14,4179.85,4437.05
Banknifty,29-04-2006,9:15:00,4442.64,4622.2,4442.64,4549.8
Banknifty,02-05-2006,9:15:00,4558.25,4752.85,4558.25,4729.3
Banknifty,03-05-2006,9:15:00,4733.35,4898.39,4720.89,4880.7
Banknifty,04-05-2006,9:15:00,4780.35,4960.75,4780.35,4935.3
Banknifty,05-05-2006,9:15:00,4937.2,4955.25,4865.5,4876.55
Banknifty,08-05-2006,9:15:00,4892.25,4935.85,4859.8,4875.05
Banknifty,09-05-2006,9:15:00,4896.7,4922.05,4828.95,4914.25
Banknifty,10-05-2006,9:15:00,4916,5068.2,4916,5047.14
Banknifty,11-05-2006,9:15:00,5047.14,5074.39,4966.35,4991.35
Banknifty,12-05-2006,9:15:00,4971.2,4987,4863.35,4871.6
Banknifty,15-05-2006,9:15:00,4873.3,4880,4686.55,4713.05
Banknifty,16-05-2006,9:15:00,4714.6,4724.25,4550.64,4685.45
Banknifty,17-05-2006,9:15:00,4712.2,4914.89,4712.2,4853.35
Banknifty,18-05-2006,9:15:00,4853.64,4853.64,4483.45,4539.5
Banknifty,19-05-2006,9:15:00,4593.75,4677.85,4291.14,4330.39
Banknifty,22-05-2006,9:15:00,4380.39,4463.45,3972.25,4216.3
Banknifty,23-05-2006,9:15:00,4283.95,4378.5,4101.25,4326.64
Banknifty,24-05-2006,9:15:00,4327.8,4466.8,4248,4295.5
Banknifty,25-05-2006,9:15:00,4274.89,4316.8,4187.39,4271.95
Banknifty,26-05-2006,9:15:00,4274.2,4411.8,4274.2,4324.05
Banknifty,29-05-2006,9:15:00,4324.7,4391.35,4297.95,4337.64
Banknifty,30-05-2006,9:15:00,4351.6,4353.2,4269.25,4274.55
Banknifty,31-05-2006,9:15:00,4254.05,4254.05,4043,4123.55
Banknifty,01-06-2006,9:15:00,4130.85,4206.35,4056.75,4075.5
Banknifty,02-06-2006,9:15:00,4076.3,4187.89,4032.95,4176.5
Banknifty,05-06-2006,9:15:00,4177.3,4200.8,4047.55,4068.35
Banknifty,06-06-2006,9:15:00,4061.8,4155.75,3950.9,4079.55
Banknifty,07-06-2006,9:15:00,4056.35,4082.05,3901.25,3962
Banknifty,08-06-2006,9:15:00,3966.3,3966.3,3666.95,3704.35
Banknifty,09-06-2006,9:15:00,3704.5,3860.25,3596.7,3829.4
Banknifty,12-06-2006,9:15:00,3832.8,3850.05,3637.35,3673.3
Banknifty,13-06-2006,9:15:00,3639.1,3639.1,3466.1,3541.25
Banknifty,14-06-2006,9:15:00,3583.4,3656.5,3408.95,3475.45
Banknifty,15-06-2006,9:15:00,3551.1,3676.85,3534.9,3661.85
Banknifty,16-06-2006,9:15:00,3679,3853.6,3679,3770.45
Banknifty,19-06-2006,9:15:00,3762.5,3765.1,3689.9,3751.55
Banknifty,20-06-2006,9:15:00,3751.5,3751.5,3633.1,3660.4
Banknifty,21-06-2006,9:15:00,3661.75,3726.7,3640.6,3685
Banknifty,22-06-2006,9:15:00,3686.4,3850.15,3686.4,3829.45
Banknifty,23-06-2006,9:15:00,3824.8,3824.8,3745.65,3802.5
Banknifty,25-06-2006,9:15:00,3813.6,3848.1,3777.7,3790.35
Banknifty,26-06-2006,9:15:00,3794.35,3794.35,3669.95,3683.35
Banknifty,27-06-2006,9:15:00,3695.5,3713.9,3611.2,3679.3
Banknifty,28-06-2006,9:15:00,3673.75,3682.35,3596.75,3609.35
Banknifty,29-06-2006,9:15:00,3610.65,3668.15,3571.25,3596.2
Banknifty,30-06-2006,9:15:00,3638,3743.8,3638,3708.9
Banknifty,03-07-2006,9:15:00,3717.75,3784,3682.35,3719.25
Banknifty,04-07-2006,9:15:00,3719.4,3788.85,3719.4,3776.85
Banknifty,05-07-2006,9:15:00,3964.8,3964.8,3771.7,3824.4
Banknifty,06-07-2006,9:15:00,3807.4,3807.4,3742.65,3761.25
Banknifty,07-07-2006,9:15:00,3765,3803.7,3657.3,3704.95
Banknifty,10-07-2006,9:15:00,3695.7,3713.85,3655.2,3709.4
Banknifty,11-07-2006,9:15:00,3705.05,3711.7,3664.75,3683.7
Banknifty,12-07-2006,9:15:00,3591.05,3689.35,3529.15,3684.8
Banknifty,13-07-2006,9:15:00,3688.85,3706.8,3659.4,3676.4
Banknifty,14-07-2006,9:15:00,3623.4,3658.35,3584.95,3630.1
Banknifty,17-07-2006,9:15:00,3659.35,3659.35,3504.3,3519.2
Banknifty,18-07-2006,9:15:00,3512.85,3530.6,3445.7,3472.65
