Instrument,Date,Time,Open,High,Low,Close
Banknifty,09-02-2015,10:15:00,18543.5,18584.05,18505.65,18520.85
Banknifty,09-02-2015,11:15:00,18521.1,18615.65,18521.1,18566.15
Banknifty,09-02-2015,12:15:00,18566.15,18650.2,18559.4,18627.55
Banknifty,09-02-2015,13:15:00,18627.55,18667.05,18478.35,18509.45
Banknifty,09-02-2015,14:15:00,18509.45,18520.45,18394.55,18407.1
Banknifty,09-02-2015,15:15:00,18409.6,18426.65,18379.6,18409.9
Banknifty,10-02-2015,9:15:00,18242.95,18815.55,18226.9,18683.1
Banknifty,10-02-2015,10:15:00,18683.1,18830.8,18652.85,18811.35
Banknifty,10-02-2015,11:15:00,18811.9,18933.7,18740.05,18753.05
Banknifty,10-02-2015,12:15:00,18753.05,18804.9,18662.45,18714.1
Banknifty,10-02-2015,13:15:00,18714.1,18737.2,18409.9,18463.65
Banknifty,10-02-2015,14:15:00,18463.65,18783.45,18437.4,18693.7
Banknifty,10-02-2015,15:15:00,18693.7,18819.85,18689.9,18803.7
Banknifty,11-02-2015,9:15:00,18890.75,19011.3,18890.75,18993.8
Banknifty,11-02-2015,10:15:00,18993.8,19041.15,18920.85,18974.2
Banknifty,11-02-2015,11:15:00,18971.95,19006.5,18913.6,18989.7
Banknifty,11-02-2015,12:15:00,18989.7,19015.6,18941.6,18987.35
Banknifty,11-02-2015,13:15:00,18985.9,19040.3,18909.7,18994.4
Banknifty,11-02-2015,14:15:00,18994.4,19051.8,18919.55,18940.2
Banknifty,11-02-2015,15:15:00,18940.2,18958.15,18913.85,18929.05
Banknifty,12-02-2015,9:15:00,19073.45,19073.45,18830.85,18858.45
Banknifty,12-02-2015,10:15:00,18861.7,18881.3,18795.6,18847.1
Banknifty,12-02-2015,11:15:00,18847.1,18847.75,18748.9,18789.8
Banknifty,12-02-2015,12:15:00,18789.8,18817.9,18739.85,18780.8
Banknifty,12-02-2015,13:15:00,18781.7,18937.15,18757.35,18924.35
Banknifty,12-02-2015,14:15:00,18924.35,19176.8,18907.55,19168.35
Banknifty,12-02-2015,15:15:00,19168.35,19174.2,19130.05,19164.55
Banknifty,13-02-2015,9:15:00,19284.3,19296.75,19179.7,19219.8
Banknifty,13-02-2015,10:15:00,19219.8,19254.65,19164.25,19212.65
Banknifty,13-02-2015,11:15:00,19212.65,19378.7,19196.3,19315.7
Banknifty,13-02-2015,12:15:00,19315.7,19372.75,19253.8,19325.65
Banknifty,13-02-2015,13:15:00,19325.65,19382.25,19310.45,19374.2
Banknifty,13-02-2015,14:15:00,19374.2,19441,19345.2,19365.1
Banknifty,13-02-2015,15:15:00,19364.3,19368.05,19323.8,19353.2
Banknifty,16-02-2015,9:15:00,19518.85,19532.7,19412.6,19452.65
Banknifty,16-02-2015,10:15:00,19452.65,19493.35,19389.65,19389.65
Banknifty,16-02-2015,11:15:00,19389.65,19406.55,19253.85,19289.3
Banknifty,16-02-2015,12:15:00,19288.85,19358.05,19250.4,19288.45
Banknifty,16-02-2015,13:15:00,19288.45,19349.9,19286.65,19314.3
Banknifty,16-02-2015,14:15:00,19314.3,19382.1,19175.8,19176.75
Banknifty,16-02-2015,15:15:00,19173.15,19173.15,19127.15,19156.75
Banknifty,18-02-2015,9:15:00,19226.4,19311.7,19171.9,19285.3
Banknifty,18-02-2015,10:15:00,19281.15,19310.15,19210.8,19262.05
Banknifty,18-02-2015,11:15:00,19259.95,19289.1,19186.15,19197.7
Banknifty,18-02-2015,12:15:00,19197.7,19261.85,19192.85,19256.9
Banknifty,18-02-2015,13:15:00,19257.2,19367.25,19213.5,19352.3
Banknifty,18-02-2015,14:15:00,19352.3,19389.8,19282.45,19292.85
Banknifty,18-02-2015,15:15:00,19292.85,19311.55,19260.9,19303.9
Banknifty,19-02-2015,9:15:00,19296.15,19377.45,19263.85,19294.5
Banknifty,19-02-2015,10:15:00,19294.5,19295.05,19014.75,19074.3
Banknifty,19-02-2015,11:15:00,19074.3,19106.05,19030.35,19056.75
Banknifty,19-02-2015,12:15:00,19059.35,19092.05,18994.4,19017.85
Banknifty,19-02-2015,13:15:00,19018.45,19032.55,18876.25,18890.95
Banknifty,19-02-2015,14:15:00,18892.3,19214.4,18888.45,19214.4
Banknifty,19-02-2015,15:15:00,19213.55,19259.5,19188.1,19217.85
Banknifty,20-02-2015,9:15:00,19157.3,19157.3,18882.25,19031.65
Banknifty,20-02-2015,10:15:00,19027.7,19131.7,19027.7,19101.9
Banknifty,20-02-2015,11:15:00,19106.9,19276.8,19099.1,19177.7
Banknifty,20-02-2015,12:15:00,19177.7,19235.85,19129.05,19212
Banknifty,20-02-2015,13:15:00,19212,19307.8,19085.55,19193.3
Banknifty,20-02-2015,14:15:00,19193.3,19217.7,19080.9,19084.8
Banknifty,20-02-2015,15:15:00,19084.8,19094.1,19019.4,19050.3
Banknifty,23-02-2015,9:15:00,19199.15,19219.75,19116.7,19134.7
Banknifty,23-02-2015,10:15:00,19130.8,19195.1,19096.2,19124.3
Banknifty,23-02-2015,11:15:00,19124.3,19127.05,19063.05,19117.55
Banknifty,23-02-2015,12:15:00,19117.55,19152.1,19092.15,19133.75
Banknifty,23-02-2015,13:15:00,19133.75,19149.4,18934.2,18979.3
Banknifty,23-02-2015,14:15:00,18979.3,19002.75,18928.25,18929.2
Banknifty,23-02-2015,15:15:00,18924.6,18933.6,18835.35,18852.35
Banknifty,24-02-2015,9:15:00,18940.45,18940.45,18772.45,18791.25
Banknifty,24-02-2015,10:15:00,18791.25,18845,18737.75,18778.55
Banknifty,24-02-2015,11:15:00,18778.55,18928.3,18752.6,18908.15
Banknifty,24-02-2015,12:15:00,18908.15,18910.5,18822.2,18883.15
Banknifty,24-02-2015,13:15:00,18882.6,19022.15,18882.6,18927.85
Banknifty,24-02-2015,14:15:00,18927.85,18941.05,18785.25,18915.3
Banknifty,24-02-2015,15:15:00,18915.3,18915.3,18858.05,18887
Banknifty,25-02-2015,9:15:00,18969.2,19069.15,18961.9,18973.8
Banknifty,25-02-2015,10:15:00,18973.8,19007.05,18948.25,18990.55
Banknifty,25-02-2015,11:15:00,18990.55,19014.15,18961.2,18961.4
Banknifty,25-02-2015,12:15:00,18961.4,18995.85,18897.7,18921.95
Banknifty,25-02-2015,13:15:00,18921.95,18945.6,18804.7,18814.05
Banknifty,25-02-2015,14:15:00,18814.05,18845.65,18716.35,18745.5
Banknifty,25-02-2015,15:15:00,18744.05,18750.9,18700.2,18729.45
Banknifty,26-02-2015,9:15:00,18781.4,18795.1,18639.9,18670.65
Banknifty,26-02-2015,10:15:00,18670.65,18703.75,18635.95,18678.35
Banknifty,26-02-2015,11:15:00,18678.15,18714.15,18646.75,18680.45
Banknifty,26-02-2015,12:15:00,18680.45,18705.05,18614.65,18699.85
Banknifty,26-02-2015,13:15:00,18694,18702.95,18534.3,18634.95
Banknifty,26-02-2015,14:15:00,18630.1,18680.6,18489.6,18532.25
Banknifty,26-02-2015,15:15:00,18532.25,18570.15,18519.9,18538.35
Banknifty,27-02-2015,9:15:00,18659.65,18748.7,18654.85,18715.6
Banknifty,27-02-2015,10:15:00,18715.6,18738.65,18671.9,18733
Banknifty,27-02-2015,11:15:00,18733.8,18910.85,18733.8,18910.3
Banknifty,27-02-2015,12:15:00,18909.5,18979.3,18854.05,18979.3
Banknifty,27-02-2015,13:15:00,18979.3,19038.6,18960.6,19022.2
Banknifty,27-02-2015,14:15:00,19017.15,19092.1,18976.95,19092.1
Banknifty,27-02-2015,15:15:00,19084.05,19114.45,19057.15,19104
Banknifty,28-02-2015,9:15:00,19306.5,19333.25,19257.35,19306.25
Banknifty,28-02-2015,10:15:00,19305.25,19380.4,19214.35,19332.95
Banknifty,28-02-2015,11:15:00,19332.95,19370.8,19023.55,19263.25
Banknifty,28-02-2015,12:15:00,19263.25,19388.6,19038.05,19278.25
Banknifty,28-02-2015,13:15:00,19284.95,19307.85,19093.95,19279.1
Banknifty,28-02-2015,14:15:00,19279.1,19699.35,19274.9,19696.05
Banknifty,28-02-2015,15:15:00,19696.05,19776.9,19679.15,19772.1
Banknifty,02-03-2015,9:15:00,19954.5,20043.25,19786.35,20017.4
Banknifty,02-03-2015,10:15:00,20021.15,20057.3,19908.5,19939.8
Banknifty,02-03-2015,11:15:00,19939.8,19947.5,19750.85,19814.7
Banknifty,02-03-2015,12:15:00,19814.7,19928.3,19766.4,19826.8
Banknifty,02-03-2015,13:15:00,19826.8,20005.2,19813.55,20005.2
Banknifty,02-03-2015,14:15:00,20005.2,20065.5,19930.15,20021.2
Banknifty,02-03-2015,15:15:00,20021.2,20032.45,19991.55,20010.55
Banknifty,03-03-2015,9:15:00,20043.4,20043.4,19877.6,19930
Banknifty,03-03-2015,10:15:00,19930,19962.8,19872.55,19885.1
Banknifty,03-03-2015,11:15:00,19877.15,19908.85,19825.05,19881.05
Banknifty,03-03-2015,12:15:00,19881.05,19942.1,19868.75,19927.45
Banknifty,03-03-2015,13:15:00,19923.45,19965,19874.75,19927.55
Banknifty,03-03-2015,14:15:00,19931.55,19996.85,19906.3,19949.85
Banknifty,03-03-2015,15:15:00,19951.65,19972.15,19937.3,19962.8
Banknifty,04-03-2015,9:15:00,20541.65,20541.65,20269.3,20293.25
Banknifty,04-03-2015,10:15:00,20293.25,20310.75,20195.05,20227.95
Banknifty,04-03-2015,11:15:00,20232.1,20250.45,20021.7,20088.85
Banknifty,04-03-2015,12:15:00,20090.2,20120.75,20044.35,20061.05
Banknifty,04-03-2015,13:15:00,20064.05,20175.95,20028.15,20044
Banknifty,04-03-2015,14:15:00,20044,20070.7,19618.5,19661.05
Banknifty,04-03-2015,15:15:00,19655.5,19655.5,19555.1,19608.7
Banknifty,05-03-2015,9:15:00,19605.6,19715.2,19528.45,19580.35
Banknifty,05-03-2015,10:15:00,19580.35,19679.75,19580.35,19641.65
Banknifty,05-03-2015,11:15:00,19641.2,19678.75,19550.2,19600.9
Banknifty,05-03-2015,12:15:00,19602.4,19614.25,19398.75,19432.3
Banknifty,05-03-2015,13:15:00,19432.3,19626.95,19403.3,19607.7
Banknifty,05-03-2015,14:15:00,19607.7,19830.35,19531.7,19810.1
Banknifty,05-03-2015,15:15:00,19810.4,19816.85,19723,19760.25
Banknifty,09-03-2015,9:15:00,19541.5,19541.5,19280.45,19325.45
Banknifty,09-03-2015,10:15:00,19330.95,19388,19296.55,19348.85
Banknifty,09-03-2015,11:15:00,19348.85,19385.85,19313.9,19359.65
Banknifty,09-03-2015,12:15:00,19359.75,19370.9,19241.6,19248
Banknifty,09-03-2015,13:15:00,19248,19261.3,19155.65,19227.3
Banknifty,09-03-2015,14:15:00,19229.2,19286,19134.9,19153.2
Banknifty,09-03-2015,15:15:00,19148.2,19148.2,19112.65,19114.9
Banknifty,10-03-2015,9:15:00,19170.3,19264.65,19045.5,19185.4
Banknifty,10-03-2015,10:15:00,19185.4,19271.8,19170.55,19194.9
Banknifty,10-03-2015,11:15:00,19194.9,19254.75,19148.8,19172.7
Banknifty,10-03-2015,12:15:00,19172.7,19225.8,19097.35,19107.15
Banknifty,10-03-2015,13:15:00,19107.15,19146,18995.3,19030.75
Banknifty,10-03-2015,14:15:00,19026.6,19116.25,18915.1,19085.65
Banknifty,10-03-2015,15:15:00,19085.65,19101.45,19049.75,19096.5
Banknifty,11-03-2015,9:15:00,19050.3,19181.8,19050.3,19100.3
Banknifty,11-03-2015,10:15:00,19100.3,19108.15,18917.9,18969.4
Banknifty,11-03-2015,11:15:00,18969.4,19055.55,18919.6,19025.7
Banknifty,11-03-2015,12:15:00,19028.35,19117.9,19001.3,19026.15
Banknifty,11-03-2015,13:15:00,19030.4,19102.2,18967.05,19092.8
Banknifty,11-03-2015,14:15:00,19092.8,19170.8,19023.15,19033.45
Banknifty,11-03-2015,15:15:00,19026.4,19074.8,19000.05,19074.8
Banknifty,12-03-2015,9:15:00,19201.1,19255.9,19153.85,19160.6
Banknifty,12-03-2015,10:15:00,19161.25,19202.85,19138.3,19148.5
Banknifty,12-03-2015,11:15:00,19148.7,19170.5,19110.05,19122.75
Banknifty,12-03-2015,12:15:00,19122.75,19180.95,19097.75,19150.3
Banknifty,12-03-2015,13:15:00,19147.3,19197.7,19121.5,19161.85
Banknifty,12-03-2015,14:15:00,19159.1,19171.95,19100,19156.35
Banknifty,12-03-2015,15:15:00,19157,19162.95,19129.05,19140.6
Banknifty,13-03-2015,9:15:00,19359.75,19359.75,19035.2,19084.25
Banknifty,13-03-2015,10:15:00,19084.25,19118.5,18998,19036.4
Banknifty,13-03-2015,11:15:00,19041.75,19047.45,18843.9,18919.5
Banknifty,13-03-2015,12:15:00,18919.5,18964.35,18871.15,18898.6
Banknifty,13-03-2015,13:15:00,18902.9,18912.9,18754.35,18800.5
Banknifty,13-03-2015,14:15:00,18800.5,18832.9,18737.35,18763.15
Banknifty,13-03-2015,15:15:00,18763.15,18820.9,18751.7,18818.65
Banknifty,16-03-2015,9:15:00,18777.8,18823.75,18713.2,18813.55
Banknifty,16-03-2015,10:15:00,18813.5,18860.25,18777.6,18777.6
Banknifty,16-03-2015,11:15:00,18777.6,18859.25,18760.05,18782.95
Banknifty,16-03-2015,12:15:00,18782.95,18787.7,18688.75,18766.55
Banknifty,16-03-2015,13:15:00,18766.55,18804.35,18722.2,18752.55
Banknifty,16-03-2015,14:15:00,18752.55,18912.85,18736.6,18817.3
Banknifty,16-03-2015,15:15:00,18817.3,18886.05,18809.1,18882.2
Banknifty,17-03-2015,9:15:00,18961.3,19051.45,18898.3,19041.7
Banknifty,17-03-2015,10:15:00,19041.2,19043.25,18988.8,19024.75
Banknifty,17-03-2015,11:15:00,19024.75,19070.45,18878.8,18904.25
