Instrument,Date,Time,Open,High,Low,Close
Banknifty,18-02-2015,15:15:00,19292.85,19311.55,19260.9,19303.9
Banknifty,19-02-2015,9:15:00,19296.15,19377.45,19014.75,19074.3
Banknifty,19-02-2015,11:15:00,19074.3,19106.05,18994.4,19017.85
Banknifty,19-02-2015,13:15:00,19018.45,19214.4,18876.25,19214.4
Banknifty,19-02-2015,15:15:00,19213.55,19259.5,19188.1,19217.85
Banknifty,20-02-2015,9:15:00,19157.3,19157.3,18882.25,19101.9
Banknifty,20-02-2015,11:15:00,19106.9,19276.8,19099.1,19212
Banknifty,20-02-2015,13:15:00,19212,19307.8,19080.9,19084.8
Banknifty,20-02-2015,15:15:00,19084.8,19094.1,19019.4,19050.3
Banknifty,23-02-2015,9:15:00,19199.15,19219.75,19096.2,19124.3
Banknifty,23-02-2015,11:15:00,19124.3,19152.1,19063.05,19133.75
Banknifty,23-02-2015,13:15:00,19133.75,19149.4,18928.25,18929.2
Banknifty,23-02-2015,15:15:00,18924.6,18933.6,18835.35,18852.35
Banknifty,24-02-2015,9:15:00,18940.45,18940.45,18737.75,18778.55
Banknifty,24-02-2015,11:15:00,18778.55,18928.3,18752.6,18883.15
Banknifty,24-02-2015,13:15:00,18882.6,19022.15,18785.25,18915.3
Banknifty,24-02-2015,15:15:00,18915.3,18915.3,18858.05,18887
Banknifty,25-02-2015,9:15:00,18969.2,19069.15,18948.25,18990.55
Banknifty,25-02-2015,11:15:00,18990.55,19014.15,18897.7,18921.95
Banknifty,25-02-2015,13:15:00,18921.95,18945.6,18716.35,18745.5
Banknifty,25-02-2015,15:15:00,18744.05,18750.9,18700.2,18729.45
Banknifty,26-02-2015,9:15:00,18781.4,18795.1,18635.95,18678.35
Banknifty,26-02-2015,11:15:00,18678.15,18714.15,18614.65,18699.85
Banknifty,26-02-2015,13:15:00,18694,18702.95,18489.6,18532.25
Banknifty,26-02-2015,15:15:00,18532.25,18570.15,18519.9,18538.35
Banknifty,27-02-2015,9:15:00,18659.65,18748.7,18654.85,18733
Banknifty,27-02-2015,11:15:00,18733.8,18979.3,18733.8,18979.3
Banknifty,27-02-2015,13:15:00,18979.3,19092.1,18960.6,19092.1
Banknifty,27-02-2015,15:15:00,19084.05,19114.45,19057.15,19104
Banknifty,28-02-2015,9:15:00,19306.5,19380.4,19214.35,19332.95
Banknifty,28-02-2015,11:15:00,19332.95,19388.6,19023.55,19278.25
Banknifty,28-02-2015,13:15:00,19284.95,19699.35,19093.95,19696.05
Banknifty,28-02-2015,15:15:00,19696.05,19776.9,19679.15,19772.1
Banknifty,02-03-2015,9:15:00,19954.5,20057.3,19786.35,19939.8
Banknifty,02-03-2015,11:15:00,19939.8,19947.5,19750.85,19826.8
Banknifty,02-03-2015,13:15:00,19826.8,20065.5,19813.55,20021.2
Banknifty,02-03-2015,15:15:00,20021.2,20032.45,19991.55,20010.55
Banknifty,03-03-2015,9:15:00,20043.4,20043.4,19872.55,19885.1
Banknifty,03-03-2015,11:15:00,19877.15,19942.1,19825.05,19927.45
Banknifty,03-03-2015,13:15:00,19923.45,19996.85,19874.75,19949.85
Banknifty,03-03-2015,15:15:00,19951.65,19972.15,19937.3,19962.8
Banknifty,04-03-2015,9:15:00,20541.65,20541.65,20195.05,20227.95
Banknifty,04-03-2015,11:15:00,20232.1,20250.45,20021.7,20061.05
Banknifty,04-03-2015,13:15:00,20064.05,20175.95,19618.5,19661.05
Banknifty,04-03-2015,15:15:00,19655.5,19655.5,19555.1,19608.7
Banknifty,05-03-2015,9:15:00,19605.6,19715.2,19528.45,19641.65
Banknifty,05-03-2015,11:15:00,19641.2,19678.75,19398.75,19432.3
Banknifty,05-03-2015,13:15:00,19432.3,19830.35,19403.3,19810.1
Banknifty,05-03-2015,15:15:00,19810.4,19816.85,19723,19760.25
Banknifty,09-03-2015,9:15:00,19541.5,19541.5,19280.45,19348.85
Banknifty,09-03-2015,11:15:00,19348.85,19385.85,19241.6,19248
Banknifty,09-03-2015,13:15:00,19248,19286,19134.9,19153.2
Banknifty,09-03-2015,15:15:00,19148.2,19148.2,19112.65,19114.9
Banknifty,10-03-2015,9:15:00,19170.3,19271.8,19045.5,19194.9
Banknifty,10-03-2015,11:15:00,19194.9,19254.75,19097.35,19107.15
Banknifty,10-03-2015,13:15:00,19107.15,19146,18915.1,19085.65
Banknifty,10-03-2015,15:15:00,19085.65,19101.45,19049.75,19096.5
Banknifty,11-03-2015,9:15:00,19050.3,19181.8,18917.9,18969.4
Banknifty,11-03-2015,11:15:00,18969.4,19117.9,18919.6,19026.15
Banknifty,11-03-2015,13:15:00,19030.4,19170.8,18967.05,19033.45
Banknifty,11-03-2015,15:15:00,19026.4,19074.8,19000.05,19074.8
Banknifty,12-03-2015,9:15:00,19201.1,19255.9,19138.3,19148.5
Banknifty,12-03-2015,11:15:00,19148.7,19180.95,19097.75,19150.3
Banknifty,12-03-2015,13:15:00,19147.3,19197.7,19100,19156.35
Banknifty,12-03-2015,15:15:00,19157,19162.95,19129.05,19140.6
Banknifty,13-03-2015,9:15:00,19359.75,19359.75,18998,19036.4
Banknifty,13-03-2015,11:15:00,19041.75,19047.45,18843.9,18898.6
Banknifty,13-03-2015,13:15:00,18902.9,18912.9,18737.35,18763.15
Banknifty,13-03-2015,15:15:00,18763.15,18820.9,18751.7,18818.65
Banknifty,16-03-2015,9:15:00,18777.8,18860.25,18713.2,18777.6
Banknifty,16-03-2015,11:15:00,18777.6,18859.25,18688.75,18766.55
Banknifty,16-03-2015,13:15:00,18766.55,18912.85,18722.2,18817.3
Banknifty,16-03-2015,15:15:00,18817.3,18886.05,18809.1,18882.2
Banknifty,17-03-2015,9:15:00,18961.3,19051.45,18898.3,19024.75
Banknifty,17-03-2015,11:15:00,19024.75,19070.45,18793.25,18825.85
Banknifty,17-03-2015,13:15:00,18825.85,19088.4,18782.05,19073.6
Banknifty,17-03-2015,15:15:00,19063.5,19121.85,19052.7,19086.4
Banknifty,18-03-2015,9:15:00,19080.25,19089.55,18940.9,19070.15
Banknifty,18-03-2015,11:15:00,19072.65,19234.4,19048.2,19210.5
Banknifty,18-03-2015,13:15:00,19210.5,19216.4,19071.25,19169.45
Banknifty,18-03-2015,15:15:00,19169.45,19180.85,19104,19111.2
Banknifty,19-03-2015,9:15:00,19345.7,19373.45,19246.65,19267.95
Banknifty,19-03-2015,11:15:00,19263.5,19300.7,19148.15,19175.75
Banknifty,19-03-2015,13:15:00,19173.8,19237.4,18784.95,18813.9
Banknifty,19-03-2015,15:15:00,18813.9,18824.8,18739.85,18754.5
Banknifty,20-03-2015,9:15:00,18778.8,18778.8,18596.4,18704.55
Banknifty,20-03-2015,11:15:00,18707.75,18782.95,18598.35,18657.95
Banknifty,20-03-2015,13:15:00,18661.4,18744.95,18590.6,18602.1
Banknifty,20-03-2015,15:15:00,18602.1,18635.7,18541.5,18635.7
Banknifty,23-03-2015,9:15:00,18695.05,18696.7,18543.45,18606.3
Banknifty,23-03-2015,11:15:00,18617.35,18675.05,18545.2,18572.25
Banknifty,23-03-2015,13:15:00,18572.25,18593.3,18455.1,18470.55
Banknifty,23-03-2015,15:15:00,18470.55,18472.8,18412.95,18442.3
Banknifty,24-03-2015,9:15:00,18348.35,18526.55,18348.35,18446.8
Banknifty,24-03-2015,11:15:00,18446.8,18476.4,18391.35,18400.1
Banknifty,24-03-2015,13:15:00,18400.35,18546.25,18289.75,18340.85
Banknifty,24-03-2015,15:15:00,18340.85,18340.85,18305.7,18326.6
Banknifty,25-03-2015,9:15:00,18364.3,18428.1,18315.35,18413.05
Banknifty,25-03-2015,11:15:00,18416.7,18426.35,18342.35,18381.75
Banknifty,25-03-2015,13:15:00,18381.75,18430.1,18290.6,18303.2
Banknifty,25-03-2015,15:15:00,18302.8,18313.7,18271.6,18273.4
Banknifty,26-03-2015,9:15:00,18138.8,18221.9,18086.25,18114.15
Banknifty,26-03-2015,11:15:00,18114.15,18141.6,18040.05,18080.55
Banknifty,26-03-2015,13:15:00,18080.55,18087.5,17733.6,17839.15
Banknifty,26-03-2015,15:15:00,17839.15,17993.75,17813.45,17980.2
Banknifty,27-03-2015,9:15:00,18013.65,18013.65,17778.4,17884.9
Banknifty,27-03-2015,11:15:00,17888.65,17900.85,17720.3,17805
Banknifty,27-03-2015,13:15:00,17794.15,18092.4,17776.5,18055.95
Banknifty,27-03-2015,15:15:00,18055.95,18071.55,18041.2,18067
Banknifty,30-03-2015,9:15:00,18160.2,18221.55,18103.25,18143.25
Banknifty,30-03-2015,11:15:00,18144.55,18232.7,18089.45,18208.9
Banknifty,30-03-2015,13:15:00,18208.9,18376.4,18208.9,18368.9
Banknifty,30-03-2015,15:15:00,18365.65,18393.25,18339.4,18380.8
Banknifty,31-03-2015,9:15:00,18424.1,18424.1,18266.7,18364.85
Banknifty,31-03-2015,11:15:00,18374.3,18455.45,18354.1,18428.75
Banknifty,31-03-2015,13:15:00,18430.6,18491.5,18162.65,18216.35
Banknifty,31-03-2015,15:15:00,18216.35,18233.8,18165.3,18165.3
Banknifty,01-04-2015,9:15:00,18204.55,18291.75,18131.4,18271.6
Banknifty,01-04-2015,11:15:00,18271.6,18346.5,18221.65,18331.3
Banknifty,01-04-2015,13:15:00,18331.3,18611.7,18330.4,18592.3
Banknifty,01-04-2015,15:15:00,18595.3,18668.85,18591.7,18633.75
Banknifty,06-04-2015,9:15:00,18702.6,18702.6,18471,18549.6
Banknifty,06-04-2015,11:15:00,18548.45,18583.85,18455.2,18577.8
Banknifty,06-04-2015,13:15:00,18577.8,18690.3,18552.65,18585.85
Banknifty,06-04-2015,15:15:00,18585.85,18618.05,18583.75,18593.45
Banknifty,07-04-2015,9:15:00,18666.6,18669.6,18423.4,18440.5
Banknifty,07-04-2015,11:15:00,18440.5,18592.2,18351.8,18434.55
Banknifty,07-04-2015,13:15:00,18436.85,18489.1,18369.3,18475.85
Banknifty,07-04-2015,15:15:00,18479.9,18516.05,18454.05,18504.1
Banknifty,08-04-2015,9:15:00,18559.55,18595.6,18437.3,18457.3
Banknifty,08-04-2015,11:15:00,18457.3,18545.8,18381.55,18459.65
Banknifty,08-04-2015,13:15:00,18459.65,18477.1,18389.5,18412
Banknifty,08-04-2015,15:15:00,18413.55,18430.25,18397.1,18418.55
Banknifty,09-04-2015,9:15:00,18523.35,18715.25,18401.45,18680.4
Banknifty,09-04-2015,11:15:00,18680.4,18816.4,18677.4,18805.15
Banknifty,09-04-2015,13:15:00,18805.15,18887.95,18639.9,18884.15
Banknifty,09-04-2015,15:15:00,18884.15,18894.75,18865.3,18870.45
Banknifty,10-04-2015,9:15:00,18869.85,18896.5,18795.75,18849.45
Banknifty,10-04-2015,11:15:00,18849.45,18894.5,18780.8,18813.6
Banknifty,10-04-2015,13:15:00,18815.25,18836.6,18724.95,18798.95
Banknifty,10-04-2015,15:15:00,18798.5,18801.3,18772.45,18773.45
Banknifty,13-04-2015,9:15:00,18842.25,18842.25,18708.3,18761.9
Banknifty,13-04-2015,11:15:00,18761.9,18883.75,18754.6,18866.55
Banknifty,13-04-2015,13:15:00,18866.55,18890.65,18762.55,18796.4
Banknifty,13-04-2015,15:15:00,18796.4,18800.75,18777.35,18789.6
Banknifty,15-04-2015,9:15:00,18848.65,19009.9,18828.15,18966.8
Banknifty,15-04-2015,11:15:00,18966.8,19003.8,18929.55,18983.9
Banknifty,15-04-2015,13:15:00,18983.9,19038.5,18615.85,18638.9
Banknifty,15-04-2015,15:15:00,18638.9,18702.05,18621.8,18665.6
Banknifty,16-04-2015,9:15:00,18731.65,18731.65,18504.7,18535.5
Banknifty,16-04-2015,11:15:00,18535.5,18626.65,18515.65,18533.15
Banknifty,16-04-2015,13:15:00,18533.15,18701.85,18524.8,18645.8
Banknifty,16-04-2015,15:15:00,18652.5,18652.5,18590.75,18600.75
Banknifty,17-04-2015,9:15:00,18618.5,18625.75,18430.45,18513.4
Banknifty,17-04-2015,11:15:00,18513.4,18521.4,18436.3,18450.35
Banknifty,17-04-2015,13:15:00,18448.25,18480.2,18330.5,18330.5
Banknifty,17-04-2015,15:15:00,18330.5,18365.65,18321.75,18363.5
Banknifty,20-04-2015,9:15:00,18386.25,18427.5,18296.2,18375.75
Banknifty,20-04-2015,11:15:00,18375.75,18500.3,18367.2,18383.55
Banknifty,20-04-2015,13:15:00,18383.55,18434.35,17984.65,18140
Banknifty,20-04-2015,15:15:00,18133.2,18153.85,18096.85,18153.3
Banknifty,21-04-2015,9:15:00,18102.3,18288.3,18051.1,18226.7
Banknifty,21-04-2015,11:15:00,18231.85,18328.35,18208.1,18285.65
Banknifty,21-04-2015,13:15:00,18285.65,18290.85,18036.9,18072.55
Banknifty,21-04-2015,15:15:00,18072.55,18192.4,18072.55,18191.75
Banknifty,22-04-2015,9:15:00,18196.85,18273.7,18094.9,18165.55
Banknifty,22-04-2015,11:15:00,18165.55,18178.95,18039.35,18049
Banknifty,22-04-2015,13:15:00,18049,18268.1,17798.65,18268.1
Banknifty,22-04-2015,15:15:00,18268.1,18297.2,18234,18246.8
Banknifty,23-04-2015,9:15:00,18350.35,18433.8,18183.2,18238.1
Banknifty,23-04-2015,11:15:00,18238.1,18297.35,18167.75,18167.75
Banknifty,23-04-2015,13:15:00,18167.75,18388.7,18143.75,18260.75
Banknifty,23-04-2015,15:15:00,18259.9,18263.8,18208.75,18225
Banknifty,24-04-2015,9:15:00,18290.75,18290.75,17970.75,17987.15
Banknifty,24-04-2015,11:15:00,17987.15,18112.65,17967.95,18022.95
Banknifty,24-04-2015,13:15:00,18022.95,18065.45,17916.8,18005.95
Banknifty,24-04-2015,15:15:00,18008.7,18073.15,17986.7,18013.85
Banknifty,27-04-2015,9:15:00,18063.6,18075.7,17836.2,17884.2
Banknifty,27-04-2015,11:15:00,17884.2,17953.1,17850.2,17942.95
Banknifty,27-04-2015,13:15:00,17945.8,17951.95,17738.9,17777.85
Banknifty,27-04-2015,15:15:00,17777.85,17794.8,17770.2,17774.7
Banknifty,28-04-2015,9:15:00,17766.55,18133.15,17766.55,18081.1
Banknifty,28-04-2015,11:15:00,18081.1,18087.3,17938.9,17978.65
Banknifty,28-04-2015,13:15:00,17978.65,18320.1,17955.7,18262
Banknifty,28-04-2015,15:15:00,18262,18262.5,18168.85,18193.6
Banknifty,29-04-2015,9:15:00,18255.8,18390.4,18202.4,18312.5
Banknifty,29-04-2015,11:15:00,18312.5,18403,18243.35,18330.2
Banknifty,29-04-2015,13:15:00,18330.2,18431.9,18247.55,18284.4
Banknifty,29-04-2015,15:15:00,18284.4,18341.15,18282.3,18341.15
Banknifty,30-04-2015,9:15:00,18318.85,18349.8,18258.45,18325.7
Banknifty,30-04-2015,11:15:00,18325.7,18360.15,18163.9,18210.25
Banknifty,30-04-2015,13:15:00,18210.25,18430.05,18191.4,18314.65
Banknifty,30-04-2015,15:15:00,18314.65,18394.25,18312.25,18389.75
Banknifty,04-05-2015,9:15:00,18417.5,18586.3,18417.5,18546.9
Banknifty,04-05-2015,11:15:00,18546.9,18558.25,18487.25,18533.4
Banknifty,04-05-2015,13:15:00,18533.4,18537.6,18350.95,18499.45
Banknifty,04-05-2015,15:15:00,18499.75,18524.7,18490.15,18512.95
Banknifty,05-05-2015,9:15:00,18500,18563.05,18415,18525.55
Banknifty,05-05-2015,11:15:00,18524.7,18530.95,18403.7,18412.5
Banknifty,05-05-2015,13:15:00,18412.5,18507.55,18396.8,18474.6
Banknifty,05-05-2015,15:15:00,18474.6,18474.6,18451.05,18457.9
Banknifty,06-05-2015,9:15:00,18436.9,18580.1,17993.2,18050.05
Banknifty,06-05-2015,11:15:00,18050.05,18050.05,17897,17915.45
Banknifty,06-05-2015,13:15:00,17915.45,17986.35,17797.8,17812.4
Banknifty,06-05-2015,15:15:00,17812.8,17814.1,17757.7,17778.95
Banknifty,07-05-2015,9:15:00,17751.4,17751.4,17569.05,17619.45
Banknifty,07-05-2015,11:15:00,17619.45,17680.25,17351.85,17480.95
Banknifty,07-05-2015,13:15:00,17476,17514.6,17246.55,17415.95
Banknifty,07-05-2015,15:15:00,17415.95,17434.15,17335.6,17335.6
Banknifty,08-05-2015,9:15:00,17600.25,17743.15,17600.25,17726.2
Banknifty,08-05-2015,11:15:00,17726.2,17814,17631.05,17781.7
Banknifty,08-05-2015,13:15:00,17776.55,17907.5,17705,17769.45
Banknifty,08-05-2015,15:15:00,17769.45,17791.45,17743.6,17782.9
Banknifty,11-05-2015,9:15:00,17921.15,18066.25,17841.75,18063.1
Banknifty,11-05-2015,11:15:00,18061.2,18179,18059.6,18128.5
Banknifty,11-05-2015,13:15:00,18128.5,18240.65,18091.3,18207.85
Banknifty,11-05-2015,15:15:00,18206.7,18215.55,18169.85,18193.35
Banknifty,12-05-2015,9:15:00,18193.55,18193.55,17719.6,17739.9
Banknifty,12-05-2015,11:15:00,17739.9,17770.9,17664.5,17712.1
Banknifty,12-05-2015,13:15:00,17712.1,17756.65,17597.75,17608.7
Banknifty,12-05-2015,15:15:00,17608.7,17654.95,17605.5,17618.95
Banknifty,13-05-2015,9:15:00,17779.25,18031.7,17650.35,17721.65
Banknifty,13-05-2015,11:15:00,17721.65,17944.3,17715.15,17919.35
Banknifty,13-05-2015,13:15:00,17919.35,18127.8,17909.85,18092.8
Banknifty,13-05-2015,15:15:00,18092.8,18119.05,18084.6,18114.65
Banknifty,14-05-2015,9:15:00,18071,18084.05,17806.1,17983
Banknifty,14-05-2015,11:15:00,17984.2,18019.2,17905.85,17962.85
Banknifty,14-05-2015,13:15:00,17962.85,18156.95,17962.85,18136.05
Banknifty,14-05-2015,15:15:00,18137.65,18145.8,18106.2,18126.5
Banknifty,15-05-2015,9:15:00,18178.4,18260.3,18112.8,18188
Banknifty,15-05-2015,11:15:00,18185.2,18252.05,18177.9,18207.85
Banknifty,15-05-2015,13:15:00,18205.45,18244.75,18108.55,18175.85
Banknifty,15-05-2015,15:15:00,18175.85,18184.75,18163.75,18172.4
Banknifty,18-05-2015,9:15:00,18274.6,18309.4,18213.75,18249.95
Banknifty,18-05-2015,11:15:00,18250.5,18301.8,18247.95,18269.5
Banknifty,18-05-2015,13:15:00,18269.5,18439.7,18258.7,18425.9
Banknifty,18-05-2015,15:15:00,18420.75,18434.05,18409,18415.05
Banknifty,19-05-2015,9:15:00,18364.9,18387.7,18296.75,18386
Banknifty,19-05-2015,11:15:00,18383.85,18537.45,18380.7,18520.6
Banknifty,19-05-2015,13:15:00,18506.95,18556.05,18315.8,18389
Banknifty,19-05-2015,15:15:00,18389,18392.7,18353,18367.65
Banknifty,20-05-2015,9:15:00,18432.6,18604.6,18432.6,18594.65
Banknifty,20-05-2015,11:15:00,18594.65,18619.6,18506.75,18573.2
Banknifty,20-05-2015,13:15:00,18573.2,18606.25,18538.7,18559
Banknifty,20-05-2015,15:15:00,18559,18561.8,18522.95,18524.3
Banknifty,21-05-2015,9:15:00,18593.85,18603.8,18398.65,18450.05
Banknifty,21-05-2015,11:15:00,18450.05,18526.25,18411.3,18494.05
Banknifty,21-05-2015,13:15:00,18494.05,18563.1,18488.7,18507.25
Banknifty,21-05-2015,15:15:00,18507.25,18539.9,18504.9,18535
Banknifty,22-05-2015,9:15:00,18560.85,18696.55,18535.8,18677.3
Banknifty,22-05-2015,11:15:00,18677.3,18708.9,18604.6,18706.5
Banknifty,22-05-2015,13:15:00,18706.5,18755.45,18443.65,18443.7
Banknifty,22-05-2015,15:15:00,18443.7,18456.4,18354.55,18399.7
Banknifty,25-05-2015,9:15:00,18405.05,18475.55,18323.6,18454.65
Banknifty,25-05-2015,11:15:00,18454.65,18473.7,18345.8,18396
Banknifty,25-05-2015,13:15:00,18392.3,18392.8,18302.5,18339.7
Banknifty,25-05-2015,15:15:00,18342.4,18344.6,18313.05,18328.2
Banknifty,26-05-2015,9:15:00,18339.1,18355.55,18226,18301.2
